STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,STDNT_MAJOR,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,FATHER_HI_EDU_CD,MOTHER_HI_EDU_CD,DEGREE_GROUP_CD,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
18,F,BGD 1,Y,Communication,990.0,200808,MATH 1111,F,ARTH 1100,C,COMM 1110,C,ENGL 1101,A,200902,HIST 2112,C,MATH 1101,C,PSYC 1101,B,On Campus,1,90.0,2.89,2.0,3.0,B,15,12,15.0,15.0,708720,1306020,195900,346860.0
18,F,BGD 1,Y,Joint Enrollment - Accel,990.0,200908,MATH 1113,F,ARTH 1100,C,ENGL 1101,B,ARTH 1100,A,201002,ECON 2106,C,HIST 1112,C,ENGL 1102,B,Off Campus,1,0.0,3.875,2.0,3.0,B,12,9,14.0,11.0,0,0,0,0.0
18,M,BGD 1,Y,Computer Science - Systems,1220.0,200508,POLS 1101,F,ARTH 1100,C,ENGL 1101,C,CPSC 1301,A,200602,ECON 2105,C,ENGL 1102,C,MATH 1111,C,Off Campus,1,69.0,2.57,3.0,2.0,B,15,12,12.0,9.0,0,0,0,0.0
18,M,BGD 1,Y,Communication,950.0,200908,POLS 1101,F,COMM 1110,C,ENGL 1101,C,ENGL 1101,A,201002,CPSC 1105,C,HIST 2111,C,ENGL 1102,B,Off Campus,1,69.0,2.18,3.0,2.0,B,14,11,16.0,16.0,164460,955500,791040,82260.0
19,M,BGD 1,Y,Undeclared,870.0,200608,SPAN 1002,F,ARTH 1100,C,ENGL 1101,C,HIST 2111,C,200702,COMM 1110,C,ENGL 1102,C,SPAN 1001,B,On Campus,1,90.0,2.75,3.0,3.0,B,15,11,15.0,12.0,0,224640,0,0.0
18,F,BGD 1,Y,Undeclared,990.0,200608,ANTH 1105,NOT REP,ENGL 1101,C,ITDS 2735,C,POLS 1101,B,200702,COMM 1110,C,ENGL 1102,C,HIST 2112,C,On Campus,1,150.0,2.61,3.0,3.0,B,16,12,15.0,12.0,0,0,0,0.0
17,F,BGD 3,Y,Criminal Justice,950.0,200608,ANTH 1105,NOT REP,ITDS 2735,C,ENGL 1101,B,COMM 1110,A,200702,COMM 1110,C,ENGL 1102,C,MATH 1111,C,On Campus,1,150.0,2.75,2.0,3.0,B,15,11,18.0,18.0,1160400,1160520,120,576240.0
17,F,BGD 1,Y,Psychology,990.0,200608,ANTH 1105,NOT REP,HIST 2112,C,ENGL 1101,B,ITDS 2735,B,200702,ENGL 1102,C,PSYC 1101,C,THEA 1100,B,Off Campus,1,69.0,3.5,2.0,2.0,B,12,12,15.0,15.0,0,0,0,0.0
18,M,BGD 1,Y,Computer Science - Games,740.0,200708,HIST 2111,NOT REP,CPSC 1301,C,ENGL 1101,B,CPSC 1301L,A,200802,ENGL 1102,C,SPAN 1001,C,ECON 2106,B,Off Campus,1,69.0,3.25,2.0,2.0,B,14,14,13.0,9.0,0,0,0,0.0
18,M,BGD 3,Y,Biology,990.0,200708,HIST 2112,NOT REP,ENGL 1101,C,COMM 1110,A,ENGL 1101,A,200802,CHEM 1211,C,PSYC 1101,C,ARTH 1100,B,On Campus,1,69.0,2.81,2.0,3.0,B,16,12,14.0,11.0,0,902760,4417440,-36900.0
18,M,BGD 1,Y,Marketing,1030.0,200808,ARTH 1100,D,POLS 1101,D,COMM 1110,C,ENGL 1101,C,200902,ENGL 1102,C,HIST 2111,C,PSYC 1101,B,Off Campus,1,69.0,2.56,4.0,3.0,B,12,9,13.0,9.0,1111500,1306020,194520,731640.0
18,F,BGD 3,Y,Chemistry,910.0,201008,ARTH 1100,D,HIST 2111,D,ENGL 1101,B,ITDS 2735,A,201102,ENGL 1101,C,POLS 1101,C,SPAN 1001,A,On Campus,1,138.0,3.13,2.0,2.0,B,13,9,15.0,11.0,0,0,0,0.0
18,F,BGD 1,Y,General Business,1150.0,200708,BIOL 1125,D,POLS 1101,D,ARTH 1100,B,COMM 1110,B,200802,HIST 2111,C,MATH 1111,C,ITDS 2735,A,Off Campus,1,0.0,3.5,3.0,3.0,B,14,14,14.0,14.0,47220,1201500,1154280,-279660.0
18,F,BGD 1,N,Undeclared,910.0,200808,BIOL 1125,D,HIST 2111,D,COMM 1110,A,ENGL 1101,A,200902,ARTH 1100,C,ENGL 1101,C,POLS 1101,C,Off Campus,1,0.0,2.65,2.0,3.0,B,12,9,14.0,14.0,0,908160,2894520,0.0
18,F,BGD 3,Y,Nursing,910.0,200508,CHEM 1151,D,MATH 1101,D,ENGL 1101,B,CHEM 1151L,A,200602,ENGL 1102,C,HIST 2112,C,THEA 1100,C,On Campus,1,150.0,3.5,2.0,3.0,B,15,12,15.0,15.0,0,0,0,0.0
18,F,BGD 1,Y,Nursing,950.0,200608,CHEM 1151,D,MATH 1111,D,HIST 2111,C,ENGL 1101,B,200702,ENGL 1102,C,MATH 1111,C,THEA 1100,B,Off Campus,1,69.0,3.63,3.0,3.0,B,13,10,17.0,12.0,0,299160,0,-299160.0
18,F,BGD 1,N,Pre-Nursing,910.0,201008,CHEM 1151,D,PSYC 1101,D,CPSC 1105,B,CHEM 1151L,A,201102,ECON 2105,C,MATH 1111,C,ENGL 1102,B,Off Campus,1,0.0,3.14,3.0,3.0,B,13,7,9.0,6.0,0,0,0,0.0
18,F,BGD 1,Y,Undeclared,1070.0,200808,CHEM 1211,D,MATH 1113,D,ARTH 1100,C,ENGL 1101,C,200902,ENGL 1102,C,POLS 1101,C,GEOL 1110,B,On Campus,1,138.0,3.14,3.0,2.0,B,13,6,14.0,14.0,189060,1306020,1116960,-158520.0
18,F,BGD 4,Y,General Business,1030.0,200708,CPSC 1301,D,MATH 1111,D,CPSC 1301L,C,ARTH 1100,A,200802,ECON 2106,C,HIST 2111,C,ENGL 1101,B,Off Campus,1,0.0,3.5,3.0,2.0,B,14,10,14.0,14.0,1160040,1245480,85440,340560.0
18,M,BGD 2,Y,Undeclared,1030.0,200808,ECON 2105,D,ENGL 1101,D,MATH 1111,D,GEOL 1110,C,200902,ECON 2106,C,HIST 1112,C,SPAN 1001,B,Off Campus,1,0.0,3.07,3.0,3.0,B,15,6,16.0,16.0,567060,1264860,697800,214680.0
18,M,BGD 1,Y,Marketing,950.0,200508,ECON 2106,D,MATH 1111,D,POLS 1101,D,MUSC 1100,A,200602,ECON 2105,C,MUSC 1100,C,ENGL 1101,B,On Campus,0,138.0,2.93,3.0,3.0,B,15,15,14.0,14.0,0,1146420,1783920,-288180.0
18,M,BGD 1,Y,French with Teacher Cert,1190.0,200708,ENGL 1101,D,MATH 1111,D,ANTH 1105,B,ITDS 2735,B,200802,COMM 1110,C,ENGL 1101,C,HIST 2112,C,On Campus,1,138.0,2.94,3.0,3.0,B,18,15,20.0,20.0,0,0,0,0.0
18,F,BGD 1,Y,Criminal Justice,990.0,200508,HIST 1111,D,MATH 1111,D,ENGL 1101,C,COMM 1110,B,200602,ARTH 1100,C,MATH 1111,C,ENGL 1102,B,On Campus,1,69.0,3.43,2.0,2.0,B,12,6,12.0,12.0,719340,1146420,427080,369720.0
18,F,BGD 3,Y,Management,950.0,200708,HIST 2111,D,MATH 1111,D,ENGL 1101,B,MUSC 1100,A,200802,ARTH 1100,C,ENGL 1102,C,COMM 1110,A,Off Campus,1,0.0,2.33,2.0,3.0,B,14,11,15.0,12.0,861060,861060,0,539460.0
18,F,BGD 4,Y,Music,590.0,200708,HIST 2111,D,PSYC 1101,D,MATH 1111,B,Unknown,C,200802,ANTH 1105,C,MUSC 1100,C,FREN 1002,A,Off Campus,1,138.0,2.86,3.0,3.0,B,14,14,14.0,14.0,490440,902760,412320,9600.0
18,M,BGD 1,Y,Undeclared,1030.0,200708,PSYC 1101,D,POLS 1101,D,ENGL 1101,C,MUSC 1100,B,200802,ENGL 1102,C,ENVS 1105,C,ENGL 1102,B,Off Campus,0,69.0,3.36,3.0,3.0,B,14,14,13.0,9.0,0,0,0,0.0
17,M,BGD 3,Y,Computer Science - Systems,950.0,200708,BIOL 1125,F,ENGL 1101,D,CPSC 1301L,A,ENGL 1101,A,200802,HIST 2112,C,PSYC 1101,C,MUSC 1100,B,On Campus,1,150.0,3.13,3.0,3.0,B,16,6,16.0,12.0,0,0,0,0.0
18,F,BGD 3,Y,Chemistry,830.0,200608,CHEM 1211,F,MATH 1111,D,HIST 2111,C,ENGL 1101,B,200702,ENGL 1102,C,HIST 2112,C,PSYC 1101,C,On Campus,1,150.0,3.15,3.0,2.0,B,16,10,15.0,12.0,1176420,1176420,0,431760.0
18,F,BGD 3,Y,Health Science,910.0,200808,CHEM 1211,F,HIST 2111,D,ECON 2106,C,CHEM 1211L,B,200902,ARTH 1100,C,SPAN 1001,C,ENGL 1101,B,On Campus,1,69.0,3.51,2.0,2.0,B,14,7,15.0,11.0,1306020,1306020,0,187962.0
18,M,BGD 3,Y,General Business,1030.0,200708,COMM 1110,F,HIST 2111,D,MUSC 1100,D,ENGL 1101,B,200802,ENGL 1102,C,POLS 1101,C,ENGL 1102,B,Off Campus,1,0.0,2.69,2.0,3.0,B,12,9,15.0,11.0,869760,869760,0,356160.0
17,M,BGD 1,Y,Undeclared,1030.0,201008,CPSC 1105,F,HIST 2111,D,MATH 1101,C,SOCI 1101,A,201102,CPSC 1105,C,POLS 1101,C,SPAN 1001,B,Off Campus,1,69.0,2.76,3.0,3.0,B,13,10,15.0,15.0,0,0,0,0.0
18,M,BGD 1,Y,Undeclared,910.0,200908,ENGL 1101,F,HIST 1112,D,HIST 2111,B,MUSC 1100,A,201002,ARTH 1100,C,HIST 2111,C,ENGL 1102,B,On Campus,1,69.0,2.66,3.0,2.0,B,15,5,13.0,6.0,433740,1025700,591960,223740.0
18,M,BGD 3,Y,Psychology,990.0,200908,GEOL 1110,F,HIST 2112,D,PSYC 1101,D,BIOL 1215K,C,201002,ARTH 1100,C,SOCI 1101,C,ENGL 1101,B,On Campus,1,69.0,3.1,2.0,2.0,B,16,7,12.0,12.0,1418100,1418100,0,273600.0
18,M,BGD 3,Y,Chemistry,910.0,200708,HIST 1112,F,ENGL 1101,D,MATH 1111,D,MUSC 1100,C,200802,MATH 1113,C,PSYC 1101,C,SPAN 1001,C,On Campus,1,69.0,2.0,2.0,3.0,B,15,9,12.0,12.0,720060,902760,182700,389460.0
18,M,BGD 3,Y,Pre-Business,950.0,201008,HIST 1112,F,BIOL 1215K,D,ECON 2106,D,ENGL 1101,A,201102,GEOL 1121,C,GEOL 2225,C,ECON 2106,B,Off Campus,1,0.0,3.1,3.0,3.0,B,13,7,13.0,13.0,0,0,0,0.0
18,M,BGD 1,Y,Undeclared,990.0,200508,HIST 2111,F,POLS 1101,D,MATH 1101,C,ENGL 1101,B,200602,ENGL 1102,C,MUSC 1100,C,HIST 2111,B,Off Campus,0,90.0,3.31,3.0,3.0,B,12,9,13.0,12.0,192180,1144200,952020,60.0
18,M,BGD 1,Y,Undeclared,1150.0,201008,MATH 1111,F,GEOL 1110,D,ENGL 1101,B,MUSC 1100,B,201102,ENGL 1102,C,HIST 2111,C,COMM 1110,B,Off Campus,1,69.0,3.0,3.0,2.0,B,15,12,12.0,12.0,0,0,0,0.0
18,F,BGD 3,Y,Early Childhood Education,910.0,201008,SOCI 1101,F,HIST 1112,D,ITDS 2749,D,ENGL 1101,A,201102,BIOL 1215K,C,MATH 1111,C,COMM 1110,B,On Campus,1,150.0,2.7,3.0,3.0,B,16,7,15.0,15.0,0,0,0,0.0
18,F,BGD 3,Y,Psychology,910.0,200808,STAT 1127,F,HIST 2112,D,POLS 1101,D,ENGL 1101,B,200902,MATH 1111,C,PSYC 1101,C,ENGL 1102,B,Off Campus,1,0.0,2.93,2.0,4.0,B,15,12,19.0,19.0,1255740,1255740,0,475260.0
18,F,BGD 1,Y,Early Childhood Education,950.0,200508,POLS 1101,NOT REP,MATH 1111,D,HIST 2112,C,ENGL 1101,B,200602,ARTH 1100,C,SPAN 1002,C,ENGL 1102,B,Off Campus,1,69.0,3.18,3.0,3.0,B,13,10,12.0,12.0,959280,1151640,192360,434700.0
18,M,BGD 3,Y,Management Information Systems,990.0,200708,POLS 1101,NOT REP,HIST 2111,D,MATH 1111,D,ENGL 1101,C,200802,ARTH 1100,C,ENGL 1102,C,MATH 1111,C,On Campus,1,69.0,2.89,3.0,3.0,B,16,13,18.0,15.0,0,0,0,0.0
18,F,BGD 1,N,Accounting,1030.0,200508,BIOL 1125,F,PSYC 1101,F,ENGL 1101,C,MATH 1111,C,200602,ENGL 1102,C,HIST 2112,C,ARTH 1100,B,Off Campus,1,0.0,3.21,2.0,2.0,B,18,12,10.0,10.0,413460,733860,320400,255960.0
18,F,BGD 3,Y,Early Childhood Education,950.0,200808,ECON 2105,F,ITDS 1155,F,ENGL 1101,C,ITDS 2735,A,200902,ENGL 1102,C,HIST 2111,C,ARTH 1100,B,On Campus,1,90.0,3.06,2.0,3.0,B,13,3,13.0,13.0,1260000,1306020,46020,412560.0
17,M,BGD 3,Y,Psychology,990.0,200508,ENGL 1101,F,MATH 1111,F,JAPN 1001,C,COMM 1110,B,200602,ARTH 1100,C,HIST 2111,C,ENGL 1102,B,Off Campus,1,0.0,2.25,4.0,3.0,B,15,9,15.0,13.0,1109400,1146420,37020,532920.0
18,M,BGD 1,Y,General Business,1110.0,200808,ENGL 1101,F,HIST 2112,F,HIST 2111,B,COMM 1110,A,200902,ARTH 1100,C,COMM 1110,C,HIST 1112,C,Off Campus,1,69.0,2.93,2.0,3.0,B,15,5,13.0,13.0,0,1255740,2279520,-347580.0
18,F,BGD 1,Y,Undeclared,950.0,200908,ENGL 1101,F,HIST 2112,F,SOCI 1101,C,MUSC 1100,A,201002,HIST 2112,C,POLS 1101,C,MUSC 1100,A,On Campus,1,150.0,3.5,3.0,2.0,B,12,6,13.0,13.0,1038120,1418100,379980,410700.0
18,M,BGD 3,Y,Management,950.0,200608,HIST 1112,F,MATH 1113,F,ENGL 1101,C,POLS 1101,C,200702,HIST 2112,C,MUSC 1100,C,ENGL 1102,B,Off Campus,1,0.0,3.58,2.0,2.0,B,12,6,12.0,9.0,133260,199440,66180,-66180.0
18,M,BGD 1,Y,General Business,990.0,200508,HIST 2111,F,THEA 1100,F,MATH 1111,D,ENGL 1101,C,200602,ECON 2105,C,POLS 1101,C,COMM 1110,B,Off Campus,1,0.0,3.13,3.0,3.0,B,13,3,19.0,18.0,0,0,0,0.0
18,F,BGD 3,Y,Chemistry,910.0,200708,ENGL 1101,NOT REP,MATH 1111,F,CHEM 1211,D,CHEM 1211L,C,200802,ENGL 1102,C,POLS 1101,C,ARTH 1100,B,On Campus,1,90.0,3.1,2.0,3.0,B,16,13,13.0,10.0,0,0,0,0.0
18,F,BGD 3,Y,Joint Enrollment - Accel,1030.0,201008,PSYC 1101,C,HIST 2112,B,MATH 1111,B,HIST 2111,A,201102,HIST 2111,C,MUSC 1100,C,SOCI 1101,A,On Campus,1,0.0,2.55,2.0,2.0,B,13,6,13.0,9.0,0,269100,0,-231720.0
18,M,BGD 3,Y,Undeclared,870.0,201008,ECON 2106,F,ENGL 1101,B,ENGL 1101,B,ENGL 1101,A,201102,BIOL 1215K,C,ENGL 1101,C,THEA 1100,B,Off Campus,1,0.0,2.25,3.0,3.0,B,12,5,13.0,13.0,0,0,0,0.0
18,F,BGD 1,Y,Exercise Science,1220.0,201008,HIST 2111,A,PSYC 1101,A,ENGL 1101,B,COMM 1110,A,201102,ITDS 2735,D,CHEM 1151,C,MATH 1111,C,On Campus,0,138.0,3.36,3.0,3.0,B,12,12,15.0,15.0,0,0,0,0.0
18,F,BGD 3,Y,Sociology,910.0,200908,ANTH 1105I,B,SOCI 1101,A,THEA 1100I,A,SOCI 1101,A,201002,PSYC 1101,D,MATH 1101,C,CPSC 1105,B,On Campus,1,0.0,3.46,2.0,1.0,B,12,12,12.0,9.0,1418100,1418100,0,68460.0
18,M,BGD 3,Y,English Language/Literature,1110.0,201008,BIOL 1125,B,ENGL 1101,A,HIST 1112,A,MATH 1113,A,201102,CHEM 1151,D,CHEM 1151L,C,ECON 2106,B,Off Campus,1,0.0,3.4,2.0,3.0,B,15,15,17.0,17.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,1110.0,200608,ENGL 1101,B,COMM 1110,A,ITDS 2735,A,ENGL 1101,A,200702,ARTH 1100,D,HIST 1112,C,MATH 1101,B,On Campus,1,69.0,3.53,2.0,2.0,B,16,16,14.0,11.0,0,0,0,0.0
18,M,BGD 1,Y,Undeclared,830.0,200708,ENGL 1101,B,COMM 1110,A,MUSC 1100,A,ENGL 1101,A,200802,ECON 2106,D,HIST 2111,C,ENGL 1102,B,Off Campus,1,69.0,2.69,3.0,2.0,B,13,13,13.0,13.0,0,0,0,0.0
18,M,BGD 3,N,Criminal Justice,950.0,201008,ENGL 1101,B,ITDS 2735,A,ENGL 1101,B,COMM 1110,A,201102,ENGL 1102,D,MATH 1111,C,POLS 1101,C,On Campus,1,188.0,3.31,2.0,2.0,B,14,10,15.0,15.0,0,0,0,0.0
18,F,BGD 1,Y,Pre-Nursing,910.0,200908,ENGL 1101I,B,COMM 1110I,A,ENGL 1101,B,ITDS 2749,A,201002,ENGL 1102,D,HIST 2112,C,CHEM 1151,B,On Campus,1,150.0,3.11,3.0,2.0,B,12,12,14.0,14.0,0,1418100,1432680,-417420.0
18,F,BGD 1,Y,Undeclared,830.0,200908,HIST 1111,B,COMM 1110,A,HIST 2111,B,MUSC 1100,A,201002,ENGL 1101,D,MATH 1111,C,POLS 1101,C,Off Campus,0,69.0,3.21,3.0,3.0,B,13,9,12.0,12.0,0,451620,0,-417420.0
18,F,BGD 1,Y,Pre-Business,990.0,200908,MATH 1111,B,COMM 1110I,A,ENGL 1101I,A,ENGL 1101,A,201002,ARTH 1100,D,HIST 2112,C,ENGL 1102,B,On Campus,1,136.0,3.86,2.0,2.0,B,15,15,15.0,15.0,1169820,1418100,248280,362400.0
18,M,BGD 1,Y,Music Performance,1190.0,200808,MUSC 1100,B,ENGL 1102,A,ENGL 1101,B,MUSC 1100,A,200902,COMM 1110,D,STAT 1127,C,POLS 1101,B,Off Campus,1,90.0,3.34,3.0,3.0,B,13,12,15.0,11.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,950.0,200608,PSYC 1101,B,ARTH 1100,A,ENGL 1101,A,HIST 2111,A,200702,HIST 1112,D,ENGL 1102,C,POLS 1101,B,Off Campus,1,69.0,2.93,2.0,3.0,B,15,15,15.0,15.0,0,0,0,0.0
18,F,BGD 2,Y,Pre-Business,870.0,200908,PSYC 1101,B,ENGL 1101,A,HIST 2111,A,ENGL 1101,A,201002,MATH 1111,D,BIOL 1215K,C,ENGL 1102,B,On Campus,1,138.0,3.03,2.0,1.0,B,16,12,16.0,13.0,735840,1410180,674340,258420.0
18,F,BGD 1,Y,Nursing,950.0,200508,THEA 1100,B,ITDS 2735,A,MATH 1111,A,PSYC 1101,A,200602,MATH 1113,D,ENGL 1101,C,HIST 2112,C,Off Campus,1,69.0,3.06,2.0,2.0,B,16,16,12.0,12.0,507840,1144200,636360,219660.0
18,F,BGD 1,Y,General Studies/AS,910.0,200708,ENGL 1101,C,COMM 1110,A,ENGL 1101,B,MATH 1111,A,200802,PSYC 1101,D,ENGL 1102,C,HIST 2111,C,Off Campus,0,69.0,3.44,3.0,3.0,A,13,9,17.0,13.0,0,326880,0,-326880.0
18,M,BGD 1,Y,Chemistry,990.0,201008,ENGL 1101,C,BIOL 1215K,A,ITDS 2735,A,ITDS 2735,A,201102,CHEM 1211,D,MATH 1111,C,CHEM 1211L,B,Off Campus,1,69.0,3.73,2.0,2.0,B,12,8,13.0,13.0,0,0,0,0.0
18,F,BGD 1,Y,Management,870.0,200608,ENGL 1101,F,ARTH 1100,A,ENGL 1101,B,POLS 1101,A,200702,HIST 2111,D,ECON 2105,C,ENGL 1101,C,Off Campus,0,208.0,3.2,1.0,3.0,B,16,9,15.0,15.0,0,0,0,0.0
18,F,BGD 2,N,Art Education,950.0,200608,HIST 1111,INCOMPL,ENGL 1101,A,Unknown,C,Unknown,C,200702,ENGL 1102,D,MATH 1101,C,Unknown,C,Off Campus,1,69.0,3.38,3.0,3.0,B,13,13,12.0,6.0,594240,1187280,593040,217560.0
17,F,BGD 3,N,Undeclared,790.0,200508,ARTH 1100,B,MATH 1111,B,SPAN 1001,B,ENGL 1101,A,200602,HIST 1111,D,MATH 1113,C,ENGL 1101,B,Off Campus,0,69.0,3.25,3.0,3.0,B,13,11,14.0,14.0,0,0,0,0.0
18,M,BGD 6,Y,Undeclared,990.0,200808,ARTH 1100,B,ENGL 1101,B,HIST 2111,B,ITDS 1146,B,200902,MATH 1113,D,ECON 2106,C,ENGL 1102,B,Off Campus,1,0.0,3.53,4.0,3.0,B,16,16,19.0,13.0,729360,1255740,526380,381780.0
18,F,BGD 1,Y,Mathematics,990.0,200908,ARTH 1100,B,COMM 1110I,B,ENGL 1101I,B,MATH 1111,B,201002,POLS 1101,D,MATH 1113,C,ENGL 1102,A,On Campus,1,90.0,3.14,4.0,4.0,B,17,17,13.0,13.0,570780,1410180,839400,142440.0
18,M,BGD 3,N,Biology,1070.0,200908,ARTH 1100,B,MATH 1111,B,BIOL 1215K,A,ENGL 1101,A,201002,MATH 1113,D,CHEM 1211,C,HIST 2111,C,Off Campus,1,0.0,3.14,2.0,2.0,B,13,13,14.0,14.0,0,1025700,1064100,0.0
18,F,BGD 1,Y,Undeclared,990.0,200908,BIOL 1215K,B,COMM 1110,B,HIST 2111,A,MUSC 1100,A,201002,SPAN 1001,D,ARTH 1100,C,ENGL 1101,A,Off Campus,1,69.0,3.12,4.0,2.0,B,13,13,12.0,12.0,0,451620,0,-417420.0
18,F,BGD 1,Y,Pre-Nursing,990.0,200908,CHEM 1151,B,CHEM 1151L,B,HIST 2111,B,ENGL 1101,A,201002,MATH 1101,D,COMM 1110,C,ENGL 1102,B,Off Campus,1,69.0,3.13,2.0,2.0,B,14,11,16.0,6.0,258960,451620,192660,-158460.0
18,F,BGD 3,Y,Chemistry,1030.0,200508,CHEM 1211,B,ENGL 1101,B,CHEM 1211L,A,HIST 2111,A,200602,ENGL 1102,D,POLS 1101,C,MATH 1113,B,Off Campus,0,176.0,3.25,2.0,2.0,B,13,13,16.0,13.0,0,0,0,0.0
18,F,BGD 3,Y,Biology,870.0,200908,CHEM 1211,B,CHEM 1211L,B,ENGL 1101,B,HIST 2111,B,201002,MATH 1111,D,PSYC 1101,C,ENGL 1102,B,On Campus,1,138.0,2.62,3.0,3.0,B,18,14,16.0,16.0,1334940,1418100,83160,665100.0
18,F,BGD 1,Y,Art,950.0,200508,COMM 1110,B,ENGL 1101,B,ENGL 1101,B,HIST 2111,A,200602,MATH 1101,D,HIST 2111,C,ENGL 1102,B,On Campus,1,181.0,2.94,3.0,2.0,B,15,9,14.0,12.0,1004820,1138980,134160,596640.0
18,M,BGD 1,Y,English Language/Literature,1110.0,200508,COMM 1110,B,ENGL 1101,B,MATH 1111,B,POLS 1101,B,200602,HIST 2112,D,ENGL 1102,C,MUSC 1100,B,Off Campus,1,69.0,3.4,3.0,3.0,B,15,15,12.0,12.0,0,0,0,0.0
18,F,BGD 3,Y,Biology,910.0,200608,COMM 1110,B,ENGL 1101,B,POLS 1101,B,MUSC 1100,A,200702,PSYC 1101,D,HIST 1112,C,SPAN 1001,B,Off Campus,0,0.0,3.06,2.0,2.0,B,16,12,12.0,12.0,1171380,1171380,0,883380.0
18,F,BGD 1,Y,Middle Grades Education,910.0,200608,COMM 1110,B,ENGL 1101,B,HIST 2111,B,LEAD 1705,A,200702,PSYC 1101,D,ENGL 1102,C,ENVS 1105,C,On Campus,1,150.0,2.4,3.0,3.0,B,13,13,17.0,17.0,0,199440,0,0.0
18,M,BGD 1,Y,Marketing,950.0,200708,COMM 1110,B,ENGL 1101,B,ITDS 2726,A,ENGL 1101,A,200802,HIST 1111,D,ECON 2106,C,ENGL 1102,B,Off Campus,1,69.0,3.37,3.0,3.0,B,14,14,15.0,15.0,0,0,0,0.0
18,F,BGD 3,Y,Early Childhood Education,950.0,200908,COMM 1110,B,ITDS 2749,B,SOCI 1101,B,ITDS 2735,A,201002,GEOL 1121,D,MATH 1113,C,ENGL 1101,B,On Campus,1,150.0,3.03,3.0,3.0,B,13,13,15.0,15.0,1267380,1410180,142800,486960.0
18,F,BGD 3,Y,Spec Ed: Gen. Curr. - Reading,530.0,200808,CPSC 1105,B,ENGL 1101,B,LEAD 1705,A,SPAN 1001,A,200902,MUSC 1100,D,ENGL 1102,C,MATH 1101,C,Off Campus,1,0.0,3.66,1.0,2.0,B,15,11,12.0,12.0,0,0,0,0.0
17,M,BGD 1,Y,General Business,910.0,200508,ECON 2105,B,ENGL 1101,B,HIST 2111,B,COMM 1110,A,200602,MATH 1111,D,ARTH 1100,C,ENGL 1102,B,Off Campus,1,0.0,3.75,2.0,2.0,B,12,12,12.0,12.0,0,0,0,0.0
17,M,BGD 3,Y,Marketing,870.0,200608,ECON 2105,B,ENGL 1101,B,POLS 1101,B,ENGL 1101,A,200702,ECON 2106,D,ENGL 1102,C,THEA 1100,B,On Campus,1,59.0,2.89,2.0,3.0,B,12,12,16.0,9.0,0,0,0,0.0
18,F,BGD 3,Y,Sociology,1070.0,200908,ECON 2105,B,POLS 1101,B,ARTH 1100,A,SOCI 1101,A,201002,BIOL 1125,D,HIST 2111,C,ITDS 2735,C,Off Campus,1,0.0,3.31,4.0,3.0,B,15,15,13.0,13.0,1418100,1418100,0,168600.0
18,F,BGD 3,Y,Spanish,1010.0,200908,ECON 2106,B,SPAN 1002,B,ENGL 1102,A,MATH 1111,A,201002,POLS 1101,D,SOCI 1101,C,ITDS 2726,A,Off Campus,1,69.0,3.82,2.0,3.0,B,15,15,15.0,12.0,1324500,1324500,0,39360.0
18,F,BGD 3,Y,Early Childhood Education,910.0,201008,ECON 2106,B,ITDS 2735,B,ITDS 2749,B,MATH 1101,B,201102,HIST 2111,D,GEOL 1110,C,ENGL 1102,B,On Campus,1,150.0,3.7,2.0,3.0,B,12,12,15.0,15.0,0,0,0,0.0
18,F,BGD 3,Y,Criminal Justice,1030.0,200508,ENGL 1101,B,HIST 1112,B,MUSC 1100,B,SPAN 1002,B,200602,ENGL 1102,D,MATH 1111,C,PSYC 1101,B,Off Campus,1,0.0,2.69,2.0,3.0,B,12,12,13.0,7.0,1086060,1144200,58140,605880.0
19,M,BGD 1,Y,General Business,870.0,200508,ENGL 1101,B,MATH 1101,B,POLS 1101,B,HIST 2112,A,200602,MATH 1111,D,ENGL 1102,C,HIST 1111,C,On Campus,1,90.0,3.0,2.0,2.0,B,12,12,14.0,11.0,875880,1146420,270540,430200.0
19,F,BGD 2,Y,Psychology,530.0,200708,ENGL 1101,B,MATH 1113,B,PSYC 1101,B,PSYC 1101,A,200802,HIST 2111,D,MATH 1131,C,ENGL 1102,B,Off Campus,1,69.0,2.93,4.0,2.0,B,16,16,16.0,13.0,0,0,0,0.0
