STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_DESC,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
7780843,18,F,BGD 3,Y,N,Pre-Nursing,N,830.0,200908,CHEM 1151,D,ENGL 1101,C,CPSC 1105,B,201002,COMM 1110,C,ENGL 1102,C,HIST 2111,C,On Campus,1,69.0,2.44,SCHOOL 316,High School,High School,Bachelors,13,13,16.0,16.0,1418100,1418100,0,298994.39999999997
8009718,17,F,BGD 1,Y,N,Biology,N,950.0,200908,CHEM 1211,D,CHEM 1211L,C,HIST 1111,C,201002,COMM 1110,C,POLS 1101,C,ENGL 1102,B,Off Campus,1,69.0,3.1,SCHOOL 153,Other/Unknown,Other/Unknown,Bachelors,17,17,16.0,16.0,490440,1417380,926940,46500.0
8023163,19,M,BGD 3,Y,N,Management,N,830.0,200608,COMM 1110,D,ECON 2105,C,ENGL 1101,C,200702,ECON 2106,C,ENGL 1102,C,MATH 1111,C,Off Campus,1,69.0,2.77,SCHOOL 34,Other/Unknown,College/Beyond,Bachelors,17,10,14.0,14.0,0,0,0,0.0
7815251,17,M,BGD 3,Y,N,Exercise Science,N,950.0,200708,COMM 1110,D,MATH 1101,C,ENGL 1101,B,200802,ENGL 1102,C,MUSC 1100,C,SPAN 1001,C,Off Campus,1,69.0,2.32,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,12,9,9.0,9.0,0,0,0,0.0
7841990,17,F,BGD 3,Y,N,Communication,N,1070.0,201008,COMM 1110,D,ENGL 1101,C,PSYC 1101,C,201102,CHEM 1151,C,POLS 1101,C,CHEM 1151L,B,Off Campus,1,0.0,3.5,SCHOOL 34,College/Beyond,High School,Bachelors,15,15,14.0,14.0,0,0,0,0.0
7945079,17,M,BGD 3,Y,N,Computer Science - Systems,N,1070.0,200708,CPSC 1301,D,CHEM 1151L,C,CPSC 1301L,B,200802,ENGL 1101,C,PSYC 1101,C,MATH 1113,A,Off Campus,1,0.0,3.74,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,14,14,12.0,12.0,384900,1201500,816600,28020.0
7903208,18,M,BGD 1,Y,N,Biology,N,990.0,200508,ECON 2105,D,MATH 1111,C,ENGL 1101,B,200602,HIST 2112,C,MATH 1113,C,ENGL 1102,B,Off Campus,0,0.0,2.87,SCHOOL 17,College/Beyond,High School,Bachelors,13,13,12.0,12.0,0,0,0,0.0
7863567,19,M,BGD 1,Y,N,Theatre Arts,N,1110.0,200908,ECON 2105,D,ENGL 1101,C,THEA 1100,B,201002,CHEM 1151,C,MATH 1101,C,THEA 1100,B,On Campus,1,769.0,2.78,SCHOOL 95,College/Beyond,High School,Bachelors,14,10,15.0,15.0,1087320,1418100,330780,646240.8
7786882,18,F,BGD 1,N,N,Nursing,N,1070.0,200508,ECON 2106,D,MATH 1111,C,HIST 2112,B,200602,ENGL 1101,C,POLS 1101,C,HIST 2112,A,Off Campus,1,0.0,3.06,SCHOOL 7,No Information,No Information,Bachelors,13,9,12.0,12.0,0,0,0,0.0
7903371,18,F,BGD 3,N,N,Communication,Psychology,990.0,201008,ENGL 1101I,D,ARTH 1100I,C,MATH 1111,B,201102,BIOL 1125,C,HIST 2111,C,ENGL 1101,A,On Campus,1,0.0,3.81,SCHOOL 6,Other/Unknown,College/Beyond,Bachelors,12,9,12.0,12.0,0,301080,0,0.0
7860333,18,F,BGD 1,Y,N,Early Childhood Education,N,910.0,200808,FREN 1002,D,PSYC 1101,C,ENGL 1101,B,200902,ENGL 1102,C,HIST 2111,C,COMM 1110,A,Off Campus,1,69.0,3.14,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,14,9,12.0,12.0,0,1255740,1466940,-371580.0
8030402,17,F,BGD 3,Y,N,Biology,N,990.0,200708,HIST 1111,D,MATH 1101,C,ENGL 1101,B,200802,ENGL 1101,C,HIST 2112,C,SPAN 1001,C,Off Campus,1,69.0,3.26,SCHOOL 1,High School,High School,Bachelors,13,13,13.0,10.0,0,0,0,0.0
7791887,18,M,BGD 1,Y,N,Undeclared,Music,1110.0,200608,HIST 1112,D,MUSC 1100,C,COMM 1110,B,200702,ITDS 2735,C,POLS 1101,C,ENGL 1101,B,Off Campus,1,69.0,3.57,SCHOOL 1,High School,High School,Bachelors,15,12,12.0,12.0,0,0,0,0.0
7829838,18,F,BGD 1,Y,N,Biology,N,990.0,200908,HIST 2111,D,COMM 1110,C,ENGL 1101,A,201002,BIOL 1215K,C,PSYC 1101,C,ITDS 2735,B,Off Campus,1,69.0,3.13,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,17,13,12.0,8.0,0,451620,0,-417420.0
8022040,18,F,BGD 1,Y,N,Early Childhood Education,N,830.0,201008,HIST 2111,D,ECON 2105,C,PSYC 1101,C,201102,GEOL 1110,C,MATH 1111,C,CPSC 1105,B,On Campus,1,150.0,3.29,SCHOOL 247,High School,High School,Bachelors,14,14,16.0,16.0,0,0,0,0.0
7829395,18,M,BGD 3,Y,N,Music,N,990.0,201008,HIST 2111,D,MATH 1111,C,ITDS 1146,B,201102,BIOL 1125,C,COMM 1110I,C,MUSC 1100,B,On Campus,1,136.0,2.67,SCHOOL 89,High School,High School,Bachelors,12,12,12.0,12.0,0,0,0,0.0
7779136,18,M,BGD 1,Y,N,Communication,N,950.0,200608,HIST 2112,D,ECON 2105,C,ENGL 1101,C,200702,ECON 2106,C,ENGL 1102,C,MUSC 1100,C,Off Campus,1,69.0,3.2,SCHOOL 87,College/Beyond,College/Beyond,Bachelors,14,14,13.0,13.0,0,0,0,0.0
7780905,18,M,BGD 1,Y,N,Undeclared,N,990.0,200808,HIST 2112,D,MATH 1111,C,SPAN 1001,C,200902,COMM 1110,C,MATH 1113,C,ENGL 1101,B,Off Campus,1,150.0,2.97,SCHOOL 55,College/Beyond,College/Beyond,Bachelors,12,12,9.0,9.0,0,0,0,0.0
7894951,18,F,BGD 3,Y,N,Mathematics,N,870.0,200808,HIST 2112,D,ENGL 1101,C,MATH 1111,A,200902,ENGL 1102,C,MATH 1113,C,COMM 1110,A,On Campus,1,90.0,3.27,SCHOOL 215,Other/Unknown,College/Beyond,Bachelors,13,13,14.0,14.0,1284780,1306020,21240,224580.0
7830844,18,F,BGD 1,Y,N,Early Childhood Education,N,1150.0,200808,HIST 2112,D,ENGL 1101,C,ITDS 2735,B,200902,GEOL 1110,C,MATH 1111,C,ENGL 1102,B,Off Campus,1,138.0,3.26,SCHOOL 44,High School,High School,Bachelors,14,10,15.0,15.0,871980,1306020,434040,314400.0
7773318,18,F,BGD 1,Y,N,Psychology,N,990.0,201008,HIST 2112,D,ARTH 1100,C,ENGL 1102,B,201102,ECON 2105,C,POLS 1101,C,GEOL 1110,B,On Campus,0,69.0,3.13,SCHOOL 476,High School,High School,Bachelors,12,12,13.0,13.0,0,0,0,0.0
7867940,18,M,BGD 3,Y,N,Undeclared,N,830.0,200508,MATH 1111,D,ENGL 1101,C,ENGL 1101,B,200602,COMM 1110,C,ENGL 1102,C,HIST 2111,C,Off Campus,1,0.0,2.81,SCHOOL 70,High School,High School,Bachelors,12,9,12.0,12.0,0,1151640,647520,-288180.0
7767227,18,F,BGD 3,Y,N,Biology,Spanish,950.0,200508,MATH 1111,D,ENGL 1101,C,HIST 2112,C,200602,ENGL 1102,C,THEA 1100,C,MUSC 1100,A,On Campus,1,190.0,3.54,SCHOOL 68,High School,High School,Bachelors,13,10,15.0,12.0,0,0,0,0.0
7818515,18,M,BGD 1,N,N,Computer Science - Systems,N,1070.0,200508,MATH 1111,D,COMM 1110,C,ENGL 1101,B,200602,ENGL 1102,C,HIST 2111,C,HIST 2112,A,Off Campus,1,0.0,2.53,SCHOOL 148,No Information,No Information,Bachelors,12,12,12.0,12.0,0,0,0,0.0
7823800,18,F,BGD 1,N,N,General Business,N,1300.0,200808,MATH 1111,D,ARTH 1100,C,ENGL 1101,C,200902,ECON 2105,C,STAT 1127,C,ENGL 1102,B,Off Campus,1,69.0,2.57,SCHOOL 293,High School,College/Beyond,Bachelors,12,9,14.0,14.0,903300,976320,73020,649440.0
7841280,18,F,BGD 3,Y,N,Pre-Business,N,830.0,200908,MATH 1111,D,ASTR 1105,C,COMM 1110,B,201002,MATH 1125,C,POLS 1101,C,ENGL 1102,B,On Campus,1,69.0,3.35,SCHOOL 26,High School,High School,Bachelors,16,13,16.0,16.0,0,0,0,0.0
7902471,18,M,BGD 1,Y,N,Computer Science - Games,N,1220.0,201008,MATH 1131,D,ECON 2106,C,CPSC 1301,B,201102,HIST 2112,C,MATH 1131,C,COMM 1110,B,On Campus,1,90.0,3.87,SCHOOL 108,High School,College/Beyond,Bachelors,17,13,18.0,18.0,0,0,0,0.0
7925491,18,F,BGD 1,Y,N,Nursing,N,950.0,200508,POLS 1101,D,ECON 2105,C,CHEM 1151L,A,200602,HIST 2111,C,MATH 1111,C,ENGL 1101,B,Off Campus,1,69.0,3.0,SCHOOL 34,Other/Unknown,High School,Bachelors,13,3,13.0,13.0,802020,1151640,349620,356340.0
7892447,18,F,BGD 3,Y,N,Criminal Justice,Psychology,870.0,200908,POLS 1101,D,BIOL 1215K,C,ENGL 1101,A,201002,ENGL 1102,C,MATH 1111,C,CPSC 1105,B,Off Campus,0,0.0,3.6,SCHOOL 70,Other/Unknown,High School,Bachelors,16,16,15.0,15.0,1409460,1409460,0,447960.0
7823433,18,F,BGD 1,Y,N,Undeclared,N,1070.0,201008,PSYC 1101,D,ENGL 1101,C,HIST 2112,C,201102,CHEM 1151,C,COMM 1110,C,CHEM 1151L,B,On Campus,1,69.0,3.4,SCHOOL 27,College/Beyond,High School,Bachelors,17,6,17.0,17.0,0,0,0,0.0
7815677,18,F,BGD 3,Y,N,Pre-Nursing,N,950.0,200908,CHEM 1151,F,CPSC 1105,C,ENGL 1101,C,201002,CHEM 1151,C,COMM 1110,C,HIST 2111,C,On Campus,1,69.0,2.75,SCHOOL 240,High School,High School,Bachelors,13,10,15.0,15.0,1276140,1418100,141960,778140.0
7762073,17,F,BGD 3,Y,N,Biology,N,910.0,200508,CHEM 1211,F,CHEM 1211L,C,ENGL 1101,B,200602,ENGL 1102,C,MATH 1113,C,MUSC 1100,C,On Campus,1,150.0,2.72,SCHOOL 144,College/Beyond,High School,Bachelors,13,10,13.0,10.0,0,0,0,0.0
8020935,18,M,BGD 4,Y,N,Engineering Studies,N,1110.0,200608,CHEM 1211,F,MATH 1131,C,CHEM 1211L,A,200702,ARTH 1100,C,MATH 1132,C,COMM 1110,B,On Campus,1,0.0,3.47,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,16,13,14.0,14.0,0,0,0,0.0
7989742,18,M,BGD 1,Y,N,Undeclared,N,870.0,200908,CHEM 1211,F,CHEM 1211L,C,ITDS 2749,A,201002,ENGL 1101,C,MATH 1111,C,MUSC 1100,A,Off Campus,1,69.0,2.5,SCHOOL 10,High School,College/Beyond,Bachelors,15,8,15.0,15.0,0,369000,845100,0.0
7902984,18,M,BGD 3,Y,N,Biology,Music,830.0,200908,CHEM 1211,F,CHEM 1211L,C,HIST 1111,C,201002,BIOL 1215K,C,ENGL 1101,C,COMM 1110,A,Off Campus,1,69.0,2.81,SCHOOL 316,High School,College/Beyond,Bachelors,16,13,15.0,11.0,1214100,1418100,204000,761100.0
7877652,17,M,BGD 3,Y,N,Undeclared,N,990.0,201008,COMM 1110,F,ENGL 1101,C,HIST 2111,C,201102,ECON 2105,C,ENVS 1105,C,SPAN 1001,A,Off Campus,1,0.0,2.68,SCHOOL 2,College/Beyond,College/Beyond,Bachelors,12,9,14.0,14.0,0,150540,0,-139140.0
7852834,18,F,BGD 1,Y,N,Pre-Nursing,N,1150.0,201008,CPSC 1105,F,PSYC 1101,C,MATH 1101,B,201102,CHEM 1151,C,COMM 1110,C,SOCI 1101,C,Off Campus,0,69.0,4.0,SCHOOL 11,Other/Unknown,College/Beyond,Bachelors,12,9,13.0,13.0,0,0,0,0.0
7880154,18,F,BGD 3,Y,N,Health Science,Marketing,1030.0,201008,ENGL 1101,F,CHEM 1211,C,HIST 1112,C,201102,COMM 1110,C,MATH 1111,C,SOCI 1101,B,On Campus,1,90.0,3.0,SCHOOL 263,College/Beyond,College/Beyond,Bachelors,13,10,16.0,16.0,0,0,0,0.0
7904337,18,F,BGD 1,Y,N,Undeclared,N,1190.0,200808,HIST 2111,F,ANTH 1107,C,ENGL 1101,C,200902,ARTH 1100,C,ENGL 1102,C,SPAN 1001,B,Off Campus,1,0.0,3.18,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,15,12,17.0,17.0,0,0,0,0.0
7774663,18,F,BGD 1,Y,N,Early Childhood Education,N,950.0,200908,HIST 2111,F,MUSC 1100,C,PSYC 1101,C,201002,COMM 1110,C,ENGL 1102,C,SPAN 1001,B,Off Campus,1,69.0,3.44,SCHOOL 11,College/Beyond,College/Beyond,Bachelors,13,10,12.0,12.0,484320,1324500,840180,114000.0
7860185,18,F,BGD 1,N,N,General Studies/AS,N,790.0,201008,ITDS 2749,F,COMM 1110,C,ENGL 1101,B,201102,HIST 2111,C,ITDS 2735,C,SOCI 1101,C,Off Campus,0,0.0,2.75,SCHOOL 87,High School,High School,Associate,12,6,13.0,10.0,0,0,0,0.0
8028114,18,F,BGD 1,Y,N,Undeclared,N,1110.0,201008,MATH 1101,F,BIOL 1215K,C,ARTH 1100I,B,201102,ENGL 1102,C,GEOL 1110,C,HIST 2112,C,Off Campus,1,69.0,3.07,SCHOOL 130,High School,College/Beyond,Bachelors,13,10,13.0,13.0,0,0,0,0.0
7954755,18,M,BGD 1,Y,N,Accounting,N,1030.0,200508,MATH 1111,F,HIST 2112,C,COMM 1110,A,200602,ECON 2105,C,ENGL 1101,C,THEA 1100,B,On Campus,1,69.0,2.93,SCHOOL 11,No Information,No Information,Bachelors,14,7,12.0,9.0,0,0,0,0.0
7876417,18,F,BGD 1,Y,N,Communication,N,990.0,200808,MATH 1111,F,ARTH 1100,C,COMM 1110,C,200902,HIST 2112,C,MATH 1101,C,PSYC 1101,B,On Campus,1,90.0,2.89,SCHOOL 52,High School,College/Beyond,Bachelors,15,12,15.0,15.0,708720,1306020,195900,346860.0
7889991,18,F,BGD 1,Y,N,Joint Enrollment - Accel,N,990.0,200908,MATH 1113,F,ARTH 1100,C,ENGL 1101,B,201002,ECON 2106,C,HIST 1112,C,ENGL 1102,B,Off Campus,1,0.0,3.875,SCHOOL 48,High School,College/Beyond,Bachelors,12,9,14.0,11.0,0,0,0,0.0
7977466,18,M,BGD 1,Y,N,Computer Science - Systems,N,1220.0,200508,POLS 1101,F,ARTH 1100,C,ENGL 1101,C,200602,ECON 2105,C,ENGL 1102,C,MATH 1111,C,Off Campus,1,69.0,2.57,SCHOOL 17,College/Beyond,High School,Bachelors,15,12,12.0,9.0,0,0,0,0.0
7806963,18,M,BGD 1,Y,N,Communication,N,950.0,200908,POLS 1101,F,COMM 1110,C,ENGL 1101,C,201002,CPSC 1105,C,HIST 2111,C,ENGL 1102,B,Off Campus,1,69.0,2.18,SCHOOL 1,College/Beyond,High School,Bachelors,14,11,16.0,16.0,164460,955500,791040,82260.0
7828899,19,M,BGD 1,Y,N,Undeclared,N,870.0,200608,SPAN 1002,F,ARTH 1100,C,ENGL 1101,C,200702,COMM 1110,C,ENGL 1102,C,SPAN 1001,B,On Campus,1,90.0,2.75,SCHOOL 108,No Information,No Information,Bachelors,15,11,15.0,12.0,0,224640,0,0.0
7971311,18,F,BGD 1,Y,N,Undeclared,N,990.0,200608,ANTH 1105,NOT REP,ENGL 1101,C,ITDS 2735,C,200702,COMM 1110,C,ENGL 1102,C,HIST 2112,C,On Campus,1,150.0,2.61,SCHOOL 121,No Information,No Information,Bachelors,16,12,15.0,12.0,0,0,0,0.0
7850760,17,F,BGD 3,Y,N,Criminal Justice,N,950.0,200608,ANTH 1105,NOT REP,ITDS 2735,C,ENGL 1101,B,200702,COMM 1110,C,ENGL 1102,C,MATH 1111,C,On Campus,1,150.0,2.75,SCHOOL 74,No Information,College/Beyond,Bachelors,15,11,18.0,18.0,1160400,1160520,120,576240.0
7933260,17,F,BGD 1,Y,N,Psychology,N,990.0,200608,ANTH 1105,NOT REP,HIST 2112,C,ENGL 1101,B,200702,ENGL 1102,C,PSYC 1101,C,THEA 1100,B,Off Campus,1,69.0,3.5,SCHOOL 11,High School,High School,Bachelors,12,12,15.0,15.0,0,0,0,0.0
7771242,18,M,BGD 1,Y,N,Computer Science - Games,N,740.0,200708,HIST 2111,NOT REP,CPSC 1301,C,ENGL 1101,B,200802,ENGL 1102,C,SPAN 1001,C,ECON 2106,B,Off Campus,1,69.0,3.25,SCHOOL 27,High School,High School,Bachelors,14,14,13.0,9.0,0,0,0,0.0
7808958,18,M,BGD 3,Y,N,Biology,N,990.0,200708,HIST 2112,NOT REP,ENGL 1101,C,COMM 1110,A,200802,CHEM 1211,C,PSYC 1101,C,ARTH 1100,B,On Campus,1,69.0,2.81,SCHOOL 153,High School,College/Beyond,Bachelors,16,12,14.0,11.0,0,902760,4417440,-36900.0
7758637,18,M,BGD 1,Y,N,Marketing,N,1030.0,200808,ARTH 1100,D,POLS 1101,D,COMM 1110,C,200902,ENGL 1102,C,HIST 2111,C,PSYC 1101,B,Off Campus,1,69.0,2.56,SCHOOL 11,Other/Unknown,College/Beyond,Bachelors,12,9,13.0,9.0,1111500,1306020,194520,731640.0
7861921,18,F,BGD 3,Y,N,Chemistry,N,910.0,201008,ARTH 1100,D,HIST 2111,D,ENGL 1101,B,201102,ENGL 1101,C,POLS 1101,C,SPAN 1001,A,On Campus,1,138.0,3.13,SCHOOL 319,High School,High School,Bachelors,13,9,15.0,11.0,0,0,0,0.0
7874244,18,F,BGD 1,Y,N,General Business,N,1150.0,200708,BIOL 1125,D,POLS 1101,D,ARTH 1100,B,200802,HIST 2111,C,MATH 1111,C,ITDS 2735,A,Off Campus,1,0.0,3.5,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,14,14,14.0,14.0,47220,1201500,1154280,-279660.0
7961525,18,F,BGD 1,N,N,Undeclared,N,910.0,200808,BIOL 1125,D,HIST 2111,D,COMM 1110,A,200902,ARTH 1100,C,ENGL 1101,C,POLS 1101,C,Off Campus,1,0.0,2.65,SCHOOL 5,High School,No Information,Bachelors,12,9,14.0,14.0,0,908160,2894520,0.0
7904121,18,F,BGD 3,Y,N,Nursing,N,910.0,200508,CHEM 1151,D,MATH 1101,D,ENGL 1101,B,200602,ENGL 1102,C,HIST 2112,C,THEA 1100,C,On Campus,1,150.0,3.5,SCHOOL 161,High School,No Information,Bachelors,15,12,15.0,15.0,0,0,0,0.0
7785896,18,F,BGD 1,Y,N,Nursing,N,950.0,200608,CHEM 1151,D,MATH 1111,D,HIST 2111,C,200702,ENGL 1102,C,MATH 1111,C,THEA 1100,B,Off Campus,1,69.0,3.63,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,13,10,17.0,12.0,0,299160,0,-299160.0
7760451,18,F,BGD 1,N,N,Pre-Nursing,N,910.0,201008,CHEM 1151,D,PSYC 1101,D,CPSC 1105,B,201102,ECON 2105,C,MATH 1111,C,ENGL 1102,B,Off Campus,1,0.0,3.14,SCHOOL 148,College/Beyond,No Information,Bachelors,13,7,9.0,6.0,0,0,0,0.0
7761673,18,F,BGD 1,Y,N,Undeclared,N,1070.0,200808,CHEM 1211,D,MATH 1113,D,ARTH 1100,C,200902,ENGL 1102,C,POLS 1101,C,GEOL 1110,B,On Campus,1,138.0,3.14,SCHOOL 79,College/Beyond,High School,Bachelors,13,6,14.0,14.0,189060,1306020,1116960,-158520.0
7824254,18,F,BGD 4,Y,N,General Business,N,1030.0,200708,CPSC 1301,D,MATH 1111,D,CPSC 1301L,C,200802,ECON 2106,C,HIST 2111,C,ENGL 1101,B,Off Campus,1,0.0,3.5,SCHOOL 13,College/Beyond,High School,Bachelors,14,10,14.0,14.0,1160040,1245480,85440,340560.0
7846459,18,M,BGD 2,Y,N,Undeclared,N,1030.0,200808,ECON 2105,D,ENGL 1101,D,MATH 1111,D,200902,ECON 2106,C,HIST 1112,C,SPAN 1001,B,Off Campus,1,0.0,3.07,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,15,6,16.0,16.0,567060,1264860,697800,214680.0
7972898,18,M,BGD 1,Y,N,Marketing,N,950.0,200508,ECON 2106,D,MATH 1111,D,POLS 1101,D,200602,ECON 2105,C,MUSC 1100,C,ENGL 1101,B,On Campus,0,138.0,2.93,SCHOOL 30,College/Beyond,College/Beyond,Bachelors,15,15,14.0,14.0,0,1146420,1783920,-288180.0
8006091,18,M,BGD 1,Y,N,French with Teacher Cert,Communication,1190.0,200708,ENGL 1101,D,MATH 1111,D,ANTH 1105,B,200802,COMM 1110,C,ENGL 1101,C,HIST 2112,C,On Campus,1,138.0,2.94,SCHOOL 99,No Information,No Information,Bachelors,18,15,20.0,20.0,0,0,0,0.0
7932168,18,F,BGD 1,Y,N,Criminal Justice,N,990.0,200508,HIST 1111,D,MATH 1111,D,ENGL 1101,C,200602,ARTH 1100,C,MATH 1111,C,ENGL 1102,B,On Campus,1,69.0,3.43,SCHOOL 155,High School,High School,Bachelors,12,6,12.0,12.0,719340,1146420,427080,369720.0
7983005,18,F,BGD 3,Y,N,Management,N,950.0,200708,HIST 2111,D,MATH 1111,D,ENGL 1101,B,200802,ARTH 1100,C,ENGL 1102,C,COMM 1110,A,Off Campus,1,0.0,2.33,SCHOOL 14,High School,College/Beyond,Bachelors,14,11,15.0,12.0,861060,861060,0,539460.0
7787443,18,F,BGD 4,Y,N,Music,N,590.0,200708,HIST 2111,D,PSYC 1101,D,MATH 1111,B,200802,ANTH 1105,C,MUSC 1100,C,FREN 1002,A,Off Campus,1,138.0,2.86,SCHOOL 44,College/Beyond,College/Beyond,Bachelors,14,14,14.0,14.0,490440,902760,412320,9600.0
7769954,18,M,BGD 1,Y,N,Undeclared,N,1030.0,200708,PSYC 1101,D,POLS 1101,D,ENGL 1101,C,200802,ENGL 1102,C,ENVS 1105,C,ENGL 1102,B,Off Campus,0,69.0,3.36,SCHOOL 11,No Information,No Information,Bachelors,14,14,13.0,9.0,0,0,0,0.0
7881319,17,M,BGD 3,Y,N,Computer Science - Systems,N,950.0,200708,BIOL 1125,F,ENGL 1101,D,CPSC 1301L,A,200802,HIST 2112,C,PSYC 1101,C,MUSC 1100,B,On Campus,1,150.0,3.13,SCHOOL 71,College/Beyond,College/Beyond,Bachelors,16,6,16.0,12.0,0,0,0,0.0
7875631,18,F,BGD 3,Y,N,Chemistry,N,830.0,200608,CHEM 1211,F,MATH 1111,D,HIST 2111,C,200702,ENGL 1102,C,HIST 2112,C,PSYC 1101,C,On Campus,1,150.0,3.15,SCHOOL 36,College/Beyond,High School,Bachelors,16,10,15.0,12.0,1176420,1176420,0,431760.0
7860237,18,F,BGD 3,Y,N,Health Science,N,910.0,200808,CHEM 1211,F,HIST 2111,D,ECON 2106,C,200902,ARTH 1100,C,SPAN 1001,C,ENGL 1101,B,On Campus,1,69.0,3.51,SCHOOL 27,High School,High School,Bachelors,14,7,15.0,11.0,1306020,1306020,0,187962.0
7881447,18,M,BGD 3,Y,N,General Business,N,1030.0,200708,COMM 1110,F,HIST 2111,D,MUSC 1100,D,200802,ENGL 1102,C,POLS 1101,C,ENGL 1102,B,Off Campus,1,0.0,2.69,SCHOOL 130,High School,College/Beyond,Bachelors,12,9,15.0,11.0,869760,869760,0,356160.0
7884261,17,M,BGD 1,Y,N,Undeclared,N,1030.0,201008,CPSC 1105,F,HIST 2111,D,MATH 1101,C,201102,CPSC 1105,C,POLS 1101,C,SPAN 1001,B,Off Campus,1,69.0,2.76,SCHOOL 5,College/Beyond,College/Beyond,Bachelors,13,10,15.0,15.0,0,0,0,0.0
7799585,18,M,BGD 1,Y,N,Undeclared,N,910.0,200908,ENGL 1101,F,HIST 1112,D,HIST 2111,B,201002,ARTH 1100,C,HIST 2111,C,ENGL 1102,B,On Campus,1,69.0,2.66,SCHOOL 11,College/Beyond,High School,Bachelors,15,5,13.0,6.0,433740,1025700,591960,223740.0
7989738,18,M,BGD 3,Y,N,Psychology,N,990.0,200908,GEOL 1110,F,HIST 2112,D,PSYC 1101,D,201002,ARTH 1100,C,SOCI 1101,C,ENGL 1101,B,On Campus,1,69.0,3.1,SCHOOL 87,High School,High School,Bachelors,16,7,12.0,12.0,1418100,1418100,0,273600.0
7891250,18,M,BGD 3,Y,N,Chemistry,N,910.0,200708,HIST 1112,F,ENGL 1101,D,MATH 1111,D,200802,MATH 1113,C,PSYC 1101,C,SPAN 1001,C,On Campus,1,69.0,2.0,SCHOOL 87,High School,College/Beyond,Bachelors,15,9,12.0,12.0,720060,902760,182700,389460.0
7965903,18,M,BGD 3,Y,N,Pre-Business,N,950.0,201008,HIST 1112,F,BIOL 1215K,D,ECON 2106,D,201102,GEOL 1121,C,GEOL 2225,C,ECON 2106,B,Off Campus,1,0.0,3.1,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,13,7,13.0,13.0,0,0,0,0.0
7834490,18,M,BGD 1,Y,N,Undeclared,N,990.0,200508,HIST 2111,F,POLS 1101,D,MATH 1101,C,200602,ENGL 1102,C,MUSC 1100,C,HIST 2111,B,Off Campus,0,90.0,3.31,SCHOOL 29,College/Beyond,College/Beyond,Bachelors,12,9,13.0,12.0,192180,1144200,952020,60.0
7911089,18,M,BGD 1,Y,N,Undeclared,N,1150.0,201008,MATH 1111,F,GEOL 1110,D,ENGL 1101,B,201102,ENGL 1102,C,HIST 2111,C,COMM 1110,B,Off Campus,1,69.0,3.0,SCHOOL 2,College/Beyond,High School,Bachelors,15,12,12.0,12.0,0,0,0,0.0
8012363,18,F,BGD 3,Y,N,Early Childhood Education,N,910.0,201008,SOCI 1101,F,HIST 1112,D,ITDS 2749,D,201102,BIOL 1215K,C,MATH 1111,C,COMM 1110,B,On Campus,1,150.0,2.7,SCHOOL 82,College/Beyond,College/Beyond,Bachelors,16,7,15.0,15.0,0,0,0,0.0
7795519,18,F,BGD 3,Y,N,Psychology,Spanish,910.0,200808,STAT 1127,F,HIST 2112,D,POLS 1101,D,200902,MATH 1111,C,PSYC 1101,C,ENGL 1102,B,Off Campus,1,0.0,2.93,SCHOOL 130,High School,Other/Unknown,Bachelors,15,12,19.0,19.0,1255740,1255740,0,475260.0
8009289,18,F,BGD 1,Y,N,Early Childhood Education,N,950.0,200508,POLS 1101,NOT REP,MATH 1111,D,HIST 2112,C,200602,ARTH 1100,C,SPAN 1002,C,ENGL 1102,B,Off Campus,1,69.0,3.18,SCHOOL 1,College/Beyond,College/Beyond,Bachelors,13,10,12.0,12.0,959280,1151640,192360,434700.0
